"","df_m.full_address","df.town","query","lat","lon","lat_min","lat_max","lon_min","lon_max"
"119","22, BEDOK SOUTH AVENUE 1, BEDOK, SINGAPORE","BEDOK","22, BEDOK SOUTH AVENUE 1, BEDOK, SINGAPORE",1.3227134,103.9320239,1.3224094,1.3230565,103.931963,103.9320778
"120","28, NEW UPPER CHANGI ROAD, BEDOK, SINGAPORE","BEDOK","28, NEW UPPER CHANGI ROAD, BEDOK, SINGAPORE",1.3239995,103.9313169,1.3239995,1.3240724,103.9313169,103.931905
"121","29, NEW UPPER CHANGI ROAD, BEDOK, SINGAPORE","BEDOK","29, NEW UPPER CHANGI ROAD, BEDOK, SINGAPORE",1.3261645,103.9438705,1.3261645,1.3262517,103.9438705,103.9441399
"122","30, NEW UPPER CHANGI ROAD, BEDOK, SINGAPORE","BEDOK","30, NEW UPPER CHANGI ROAD, BEDOK, SINGAPORE",1.3239995,103.9313169,1.3239995,1.3240724,103.9313169,103.931905
"123","105, BEDOK NORTH AVENUE 4, BEDOK, SINGAPORE","BEDOK","105, BEDOK NORTH AVENUE 4, BEDOK, SINGAPORE",1.33374945,103.936573354993,1.3336019,1.3338795,103.9361436,103.9369312
"124","104, BEDOK NORTH AVENUE 4, BEDOK, SINGAPORE","BEDOK","104, BEDOK NORTH AVENUE 4, BEDOK, SINGAPORE",1.33331,103.936616967704,1.3331812,1.3334556,103.9362544,103.9370422
"125","107, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","107, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.33234295,103.936332395219,1.332196,1.3324895,103.935896,103.9367934
"126","110, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","110, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.33248945,103.934935393333,1.3323538,1.3326258,103.9345039,103.9353635
"127","69, BEDOK SOUTH AVENUE 3, BEDOK, SINGAPORE","BEDOK","69, BEDOK SOUTH AVENUE 3, BEDOK, SINGAPORE",1.3211319,103.9439654,1.3211319,1.3212711,103.9439596,103.9439654
"128","33, BEDOK SOUTH AVENUE 2, BEDOK, SINGAPORE","BEDOK","33, BEDOK SOUTH AVENUE 2, BEDOK, SINGAPORE",1.3247059,103.9371907,1.3245656,1.3247658,103.9371604,103.9372404
"129","75, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","75, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.32793245,103.9420809,1.3277762,1.3280887,103.9415667,103.9425951
"130","76, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","76, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.3283262,103.94198765,1.3281759,1.3284765,103.9414863,103.942489
"131","501, BEDOK NORTH STREET 3, BEDOK, SINGAPORE","BEDOK","501, BEDOK NORTH STREET 3, BEDOK, SINGAPORE",1.331653,103.93122115,1.3314871,1.3318189,103.9306645,103.9317778
"132","502, BEDOK NORTH STREET 3, BEDOK, SINGAPORE","BEDOK","502, BEDOK NORTH STREET 3, BEDOK, SINGAPORE",1.33124845,103.93130545,1.3310826,1.3314143,103.9307488,103.9318621
"133","503, BEDOK NORTH STREET 3, BEDOK, SINGAPORE","BEDOK","503, BEDOK NORTH STREET 3, BEDOK, SINGAPORE",1.33150235,103.93251435,1.3313365,1.3316682,103.9319577,103.933071
"134","504, BEDOK NORTH STREET 3, BEDOK, SINGAPORE","BEDOK","504, BEDOK NORTH STREET 3, BEDOK, SINGAPORE",1.3318781,103.932466090326,1.3317122,1.332044,103.9319094,103.9330228
"135","46, BEDOK SOUTH AVENUE 3, BEDOK, SINGAPORE","BEDOK","46, BEDOK SOUTH AVENUE 3, BEDOK, SINGAPORE",1.3209989,103.9440978,1.3209231,1.3209989,103.9440978,103.9441102
"136","117, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","117, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.33065625,103.938686816135,1.3304461,1.3309299,103.9380691,103.9390937
"137","116, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","116, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.3309951,103.938289239541,1.3307852,1.3312675,103.9376843,103.9386497
"138","115, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","115, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.3314126,103.9369743,1.3313626,1.3314626,103.9369243,103.9370243
"139","125, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","125, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.32882175,103.939136173292,1.3286729,1.3289707,103.9387141,103.9395583
"140","124, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","124, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.3292046,103.939044265956,1.3290637,1.3293461,103.9386485,103.939492
"141","128, BEDOK NORTH STREET 2, BEDOK, SINGAPORE","BEDOK","128, BEDOK NORTH STREET 2, BEDOK, SINGAPORE",1.3277741,103.938919899957,1.327618,1.3279301,103.9385532,103.9392866
"142","129, BEDOK NORTH STREET 2, BEDOK, SINGAPORE","BEDOK","129, BEDOK NORTH STREET 2, BEDOK, SINGAPORE",1.3275827,103.937949596612,1.327441,1.3277244,103.937563,103.9383362
"143","138, BEDOK NORTH STREET 2, BEDOK, SINGAPORE","BEDOK","138, BEDOK NORTH STREET 2, BEDOK, SINGAPORE",1.32942235,103.936059501622,1.3290978,1.3301544,103.9359317,103.9366237
"144","87, BEDOK NORTH STREET 4, BEDOK, SINGAPORE","BEDOK","87, BEDOK NORTH STREET 4, BEDOK, SINGAPORE",1.3317878,103.9398951,1.3309717,1.3335204,103.9393314,103.9399972
"145","100, BEDOK NORTH AVENUE 4, BEDOK, SINGAPORE","BEDOK","100, BEDOK NORTH AVENUE 4, BEDOK, SINGAPORE",1.3342829,103.938793891199,1.3341059,1.3344598,103.9383003,103.9392874
"146","412, BEDOK NORTH AVENUE 2, BEDOK, SINGAPORE","BEDOK","412, BEDOK NORTH AVENUE 2, BEDOK, SINGAPORE",1.3290116,103.9311984,1.3289616,1.3290616,103.9311484,103.9312484
"147","402, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE","BEDOK","402, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE",1.3305749,103.933705858138,1.3304068,1.3307419,103.933209,103.934215
"148","401, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE","BEDOK","401, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE",1.3249149,103.9356161,1.3247041,1.3249149,103.9356161,103.9356458
"149","425, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","425, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.3293962,103.929130728799,1.329249,1.3295346,103.9287008,103.9295478
"150","416, BEDOK NORTH AVENUE 2, BEDOK, SINGAPORE","BEDOK","416, BEDOK NORTH AVENUE 2, BEDOK, SINGAPORE",1.3278962,103.9308506,1.3278462,1.3279462,103.9308006,103.9309006
"151","418, BEDOK NORTH AVENUE 2, BEDOK, SINGAPORE","BEDOK","418, BEDOK NORTH AVENUE 2, BEDOK, SINGAPORE",1.32853105,103.93006320444,1.3278779,1.3291843,103.9298775,103.9302489
"152","424, BEDOK NORTH AVENUE 1, BEDOK, SINGAPORE","BEDOK","424, BEDOK NORTH AVENUE 1, BEDOK, SINGAPORE",1.32842615,103.927519891268,1.3282761,1.3285761,103.9270586,103.9279811
"153","419, BEDOK NORTH STREET 1, BEDOK, SINGAPORE","BEDOK","419, BEDOK NORTH STREET 1, BEDOK, SINGAPORE",1.3278143,103.9349928,1.3278143,1.3278268,103.9349928,103.935063
"154","136, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE","BEDOK","136, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE",1.32817245,103.935236894728,1.3277511,1.3285937,103.935071,103.9354028
"155","529, BEDOK NORTH STREET 3, BEDOK, SINGAPORE","BEDOK","529, BEDOK NORTH STREET 3, BEDOK, SINGAPORE",1.33432405,103.926460035671,1.3341131,1.3345202,103.9257826,103.9274512
"156","510, BEDOK NORTH STREET 3, BEDOK, SINGAPORE","BEDOK","510, BEDOK NORTH STREET 3, BEDOK, SINGAPORE",1.3326648,103.9305151,1.3326148,1.3327148,103.9304651,103.9305651
"157","525, BEDOK NORTH STREET 3, BEDOK, SINGAPORE","BEDOK","525, BEDOK NORTH STREET 3, BEDOK, SINGAPORE",1.3347551,103.928970963705,1.3345246,1.3349932,103.928264,103.9299305
"158","202, BEDOK NORTH STREET 1, BEDOK, SINGAPORE","BEDOK","202, BEDOK NORTH STREET 1, BEDOK, SINGAPORE",1.3278143,103.9349928,1.3278143,1.3278268,103.9349928,103.935063
"159","218, BEDOK NORTH STREET 1, BEDOK, SINGAPORE","BEDOK","218, BEDOK NORTH STREET 1, BEDOK, SINGAPORE",1.3273451,103.9337867,1.3272951,1.3273951,103.9337367,103.9338367
"160","213, BEDOK NORTH STREET 1, BEDOK, SINGAPORE","BEDOK","213, BEDOK NORTH STREET 1, BEDOK, SINGAPORE",1.326304,103.9326528,1.326254,1.326354,103.9326028,103.9327028
"161","532, BEDOK NORTH STREET 3, BEDOK, SINGAPORE","BEDOK","532, BEDOK NORTH STREET 3, BEDOK, SINGAPORE",1.3340176,103.925182246423,1.3336168,1.3342961,103.9250407,103.9255119
"162","533, BEDOK NORTH STREET 3, BEDOK, SINGAPORE","BEDOK","533, BEDOK NORTH STREET 3, BEDOK, SINGAPORE",1.33363755,103.924177086456,1.3334451,1.3338301,103.9235508,103.9249659
"163","536, BEDOK NORTH STREET 3, BEDOK, SINGAPORE","BEDOK","536, BEDOK NORTH STREET 3, BEDOK, SINGAPORE",1.3333001,103.922964315553,1.3329599,1.333651,103.9228615,103.9233506
"164","537, BEDOK NORTH STREET 3, BEDOK, SINGAPORE","BEDOK","537, BEDOK NORTH STREET 3, BEDOK, SINGAPORE",1.3323351,103.9243229,1.3322851,1.3323851,103.9242729,103.9243729
"165","44, CHAI CHEE STREET, BEDOK, SINGAPORE","BEDOK","44, CHAI CHEE STREET, BEDOK, SINGAPORE",1.3290103,103.925711925207,1.3288601,1.3291606,103.9252081,103.9262158
"166","540, BEDOK NORTH STREET 3, BEDOK, SINGAPORE","BEDOK","540, BEDOK NORTH STREET 3, BEDOK, SINGAPORE",1.3311196,103.922043582863,1.3308629,1.3313162,103.9217134,103.922546
"167","702, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","702, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3372556,103.918977450683,1.3371551,1.3373537,103.9185811,103.9193742
"168","615, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","615, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3385775,103.9345376,1.3385299,1.3385775,103.9344598,103.9345376
"169","712, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","712, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3359213,103.922591066577,1.3357421,1.336142,103.9222389,103.923089
"170","50, CHAI CHEE STREET, BEDOK, SINGAPORE","BEDOK","50, CHAI CHEE STREET, BEDOK, SINGAPORE",1.3268567,103.9256433,1.3265996,1.3276686,103.9249569,103.9268559
"171","54, CHAI CHEE STREET, BEDOK, SINGAPORE","BEDOK","54, CHAI CHEE STREET, BEDOK, SINGAPORE",1.327031,103.9255471,1.3266756,1.3280988,103.9246844,103.9268461
"172","606, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","606, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3385775,103.9345376,1.3385299,1.3385775,103.9344598,103.9345376
"173","616, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","616, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3385775,103.9345376,1.3385299,1.3385775,103.9344598,103.9345376
"174","59, CHAI CHEE ROAD, BEDOK, SINGAPORE","BEDOK","59, CHAI CHEE ROAD, BEDOK, SINGAPORE",1.3268624,103.9243268,1.3264838,1.3278767,103.9235029,103.9245634
"175","58, CHAI CHEE DRIVE, BEDOK, SINGAPORE","BEDOK","58, CHAI CHEE DRIVE, SINGAPORE",1.32209,103.919664,1.32209,1.3222911,103.9196349,103.919664
"176","55, CHAI CHEE DRIVE, BEDOK, SINGAPORE","BEDOK","55, CHAI CHEE DRIVE, SINGAPORE",1.3269202,103.918891,1.3268702,1.3269702,103.918841,103.918941
"177","2, BEDOK SOUTH AVENUE 1, BEDOK, SINGAPORE","BEDOK","2, BEDOK SOUTH AVENUE 1, BEDOK, SINGAPORE",1.3227134,103.9320239,1.3224094,1.3230565,103.931963,103.9320778
"178","20, CHAI CHEE ROAD, BEDOK, SINGAPORE","BEDOK","20, CHAI CHEE ROAD, BEDOK, SINGAPORE",1.3268624,103.9243268,1.3264838,1.3278767,103.9235029,103.9245634
"179","21, CHAI CHEE ROAD, BEDOK, SINGAPORE","BEDOK","21, CHAI CHEE ROAD, BEDOK, SINGAPORE",1.3268624,103.9243268,1.3264838,1.3278767,103.9235029,103.9245634
"180","15, BEDOK SOUTH ROAD, BEDOK, SINGAPORE","BEDOK","15, BEDOK SOUTH ROAD, BEDOK, SINGAPORE",1.3174361,103.9484497,1.3173987,1.3174361,103.9484497,103.9484704
"181","34, BEDOK SOUTH AVENUE 2, BEDOK, SINGAPORE","BEDOK","34, BEDOK SOUTH AVENUE 2, BEDOK, SINGAPORE",1.3220556,103.9383904,1.3218814,1.3222298,103.9378125,103.9389683
"182","36, BEDOK SOUTH AVENUE 2, BEDOK, SINGAPORE","BEDOK","36, BEDOK SOUTH AVENUE 2, BEDOK, SINGAPORE",1.32161715,103.93845055,1.3214187,1.3218156,103.9378446,103.9390565
"183","35, BEDOK SOUTH AVENUE 2, BEDOK, SINGAPORE","BEDOK","35, BEDOK SOUTH AVENUE 2, BEDOK, SINGAPORE",1.3247059,103.9371907,1.3245656,1.3247658,103.9371604,103.9372404
"184","41, BEDOK SOUTH ROAD, BEDOK, SINGAPORE","BEDOK","41, BEDOK SOUTH ROAD, BEDOK, SINGAPORE",1.3210802,103.940852046081,1.3209646,1.3211959,103.940524,103.9411801
"185","42, BEDOK SOUTH ROAD, BEDOK, SINGAPORE","BEDOK","42, BEDOK SOUTH ROAD, BEDOK, SINGAPORE",1.3174361,103.9484497,1.3173987,1.3174361,103.9484497,103.9484704
"186","53, NEW UPPER CHANGI ROAD, BEDOK, SINGAPORE","BEDOK","53, NEW UPPER CHANGI ROAD, BEDOK, SINGAPORE",1.3252482,103.939555,1.3252482,1.3253271,103.939555,103.9401811
"187","51, NEW UPPER CHANGI ROAD, BEDOK, SINGAPORE","BEDOK","51, NEW UPPER CHANGI ROAD, BEDOK, SINGAPORE",1.3239995,103.9313169,1.3239995,1.3240724,103.9313169,103.931905
"188","71, BEDOK SOUTH ROAD, BEDOK, SINGAPORE","BEDOK","71, BEDOK SOUTH ROAD, BEDOK, SINGAPORE",1.3174361,103.9484497,1.3173987,1.3174361,103.9484497,103.9484704
"189","82, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","82, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.32955205,103.940331244366,1.329417,1.3296871,103.9399115,103.940751
"190","78, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","78, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.32729615,103.9407561,1.3271612,1.3274311,103.9403414,103.9411708
"191","79, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","79, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.32771715,103.94068745,1.3275751,1.3278592,103.9402637,103.9411112
"192","80, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","80, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.32851375,103.940528444868,1.3283778,1.3286497,103.9401173,103.9409396
"193","134, BEDOK NORTH STREET 2, BEDOK, SINGAPORE","BEDOK","134, BEDOK NORTH STREET 2, BEDOK, SINGAPORE",1.3283146,103.936616767234,1.3281684,1.3284609,103.9361814,103.9370522
"194","126, BEDOK NORTH STREET 2, BEDOK, SINGAPORE","BEDOK","126, BEDOK NORTH STREET 2, BEDOK, SINGAPORE",1.3282132,103.938837773304,1.3280791,1.3283472,103.9384597,103.9392158
"195","130, BEDOK NORTH STREET 2, BEDOK, SINGAPORE","BEDOK","130, BEDOK NORTH STREET 2, BEDOK, SINGAPORE",1.32720195,103.9368617,1.3270672,1.3273367,103.9364467,103.9372767
"196","132, BEDOK NORTH STREET 2, BEDOK, SINGAPORE","BEDOK","132, BEDOK NORTH STREET 2, BEDOK, SINGAPORE",1.3277593,103.936757308584,1.3276227,1.327896,103.9363497,103.937165
"197","131, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE","BEDOK","131, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE",1.3269708,103.93589405,1.3268215,1.3271201,103.9354695,103.9363186
"198","133, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE","BEDOK","133, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE",1.32755925,103.9357843,1.3274211,1.3276974,103.9353648,103.9362038
"199","121, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","121, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.3295877,103.938894846904,1.3294061,1.3297697,103.9382931,103.9394159
"200","89, BEDOK NORTH STREET 4, BEDOK, SINGAPORE","BEDOK","89, BEDOK NORTH STREET 4, BEDOK, SINGAPORE",1.3317878,103.9398951,1.3309717,1.3335204,103.9393314,103.9399972
"201","62, NEW UPPER CHANGI ROAD, BEDOK, SINGAPORE","BEDOK","62, NEW UPPER CHANGI ROAD, BEDOK, SINGAPORE",1.3239995,103.9313169,1.3239995,1.3240724,103.9313169,103.931905
"202","422, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","422, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.32870165,103.928933310315,1.3285344,1.328869,103.9284355,103.9294312
"203","427, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","427, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.3291226,103.927701632657,1.3289324,1.3293101,103.9271887,103.928347
"204","507, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE","BEDOK","507, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE",1.3249149,103.9356161,1.3247041,1.3249149,103.9356161,103.9356458
"205","508, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE","BEDOK","508, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE",1.3249149,103.9356161,1.3247041,1.3249149,103.9356161,103.9356458
"206","517, BEDOK NORTH AVENUE 2, BEDOK, SINGAPORE","BEDOK","517, BEDOK NORTH AVENUE 2, BEDOK, SINGAPORE",1.3305703,103.9305165,1.3305703,1.3306885,103.9304932,103.9305165
"207","95, BEDOK NORTH AVENUE 4, BEDOK, SINGAPORE","BEDOK","95, BEDOK NORTH AVENUE 4, BEDOK, SINGAPORE",1.3338651,103.94208605,1.3337327,1.3339975,103.9416701,103.942502
"208","93, BEDOK NORTH AVENUE 4, BEDOK, SINGAPORE","BEDOK","93, BEDOK NORTH AVENUE 4, BEDOK, SINGAPORE",1.33287275,103.941349258988,1.3327352,1.3330104,103.9409422,103.9417564
"209","43, CHAI CHEE STREET, BEDOK, SINGAPORE","BEDOK","43, CHAI CHEE STREET, BEDOK, SINGAPORE",1.32831865,103.925301977449,1.3280912,1.3285733,103.9249024,103.9261957
"210","404, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE","BEDOK","404, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE",1.3293897,103.933949978174,1.3292201,1.3295516,103.9334668,103.934448
"211","403, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE","BEDOK","403, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE",1.3298129,103.933890902377,1.3296505,1.329983,103.9333921,103.9343732
"212","543, BEDOK NORTH STREET 3, BEDOK, SINGAPORE","BEDOK","543, BEDOK NORTH STREET 3, BEDOK, SINGAPORE",1.33028125,103.923136203642,1.3300491,1.3304982,103.9228206,103.9237495
"213","547, BEDOK NORTH STREET 3, BEDOK, SINGAPORE","BEDOK","547, BEDOK NORTH STREET 3, BEDOK, SINGAPORE",1.33008725,103.92513693463,1.3295886,1.3305303,103.9248878,103.926094
"214","708, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","708, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.3451284,103.9186359,1.3450626,1.3451655,103.9185848,103.9186962
"215","707, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","707, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.3418874,103.9185519,1.3418874,1.3436093,103.9185519,103.9185627
"216","622, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","622, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3385775,103.9345376,1.3385299,1.3385775,103.9344598,103.9345376
"217","713, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","713, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.336673,103.922461700991,1.3361993,1.337318,103.9223354,103.9226814
"218","609, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","609, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3385775,103.9345376,1.3385299,1.3385775,103.9344598,103.9345376
"219","61, CHAI CHEE ROAD, BEDOK, SINGAPORE","BEDOK","61, CHAI CHEE ROAD, BEDOK, SINGAPORE",1.3268624,103.9243268,1.3264838,1.3278767,103.9235029,103.9245634
"220","56, CHAI CHEE DRIVE, BEDOK, SINGAPORE","BEDOK","56, CHAI CHEE DRIVE, SINGAPORE",1.32209,103.919664,1.32209,1.3222911,103.9196349,103.919664
"221","718, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","718, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.33695015,103.925340358186,1.3364738,1.3373787,103.9252146,103.9263587
"222","8, BEDOK SOUTH AVENUE 2, BEDOK, SINGAPORE","BEDOK","8, BEDOK SOUTH AVENUE 2, BEDOK, SINGAPORE",1.3247059,103.9371907,1.3245656,1.3247658,103.9371604,103.9372404
"223","724, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","724, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3371445,103.9284809,1.3369344,1.3373546,103.9280555,103.9289063
"224","165, BEDOK SOUTH ROAD, BEDOK, SINGAPORE","BEDOK","165, BEDOK SOUTH ROAD, BEDOK, SINGAPORE",1.3202796,103.946141723306,1.320125,1.3204375,103.9457892,103.9464955
"225","166, BEDOK SOUTH AVENUE 3, BEDOK, SINGAPORE","BEDOK","166, BEDOK SOUTH AVENUE 3, BEDOK, SINGAPORE",1.3209989,103.9440978,1.3209231,1.3209989,103.9440978,103.9441102
"226","54, NEW UPPER CHANGI ROAD, BEDOK, SINGAPORE","BEDOK","54, NEW UPPER CHANGI ROAD, BEDOK, SINGAPORE",1.3239995,103.9313169,1.3239995,1.3240724,103.9313169,103.931905
"227","72, BEDOK SOUTH AVENUE 3, BEDOK, SINGAPORE","BEDOK","72, BEDOK SOUTH AVENUE 3, BEDOK, SINGAPORE",1.316436,103.9452929,1.316436,1.3167377,103.945214,103.9452929
"228","31, BEDOK SOUTH AVENUE 2, BEDOK, SINGAPORE","BEDOK","31, BEDOK SOUTH AVENUE 2, BEDOK, SINGAPORE",1.3230045,103.938201822793,1.3228478,1.3231622,103.9380513,103.9383499
"229","111, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","111, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.33143635,103.935511030183,1.3312822,1.3315921,103.9350705,103.9359522
"230","120, BEDOK NORTH STREET 2, BEDOK, SINGAPORE","BEDOK","120, BEDOK NORTH STREET 2, BEDOK, SINGAPORE",1.3299993,103.937610093448,1.3298657,1.3301321,103.9372586,103.9379616
"231","118, BEDOK NORTH STREET 2, BEDOK, SINGAPORE","BEDOK","118, BEDOK NORTH STREET 2, BEDOK, SINGAPORE",1.33041725,103.937532223134,1.3302832,1.3305511,103.9371812,103.9378833
"232","505, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE","BEDOK","505, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE",1.3249149,103.9356161,1.3247041,1.3249149,103.9356161,103.9356458
"233","96, BEDOK NORTH AVENUE 4, BEDOK, SINGAPORE","BEDOK","96, BEDOK NORTH AVENUE 4, BEDOK, SINGAPORE",1.33325315,103.940404669619,1.3331168,1.3333895,103.9402543,103.940555
"234","417, BEDOK NORTH AVENUE 2, BEDOK, SINGAPORE","BEDOK","417, BEDOK NORTH AVENUE 2, BEDOK, SINGAPORE",1.3305703,103.9305165,1.3305703,1.3306885,103.9304932,103.9305165
"235","137, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE","BEDOK","137, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE",1.32884175,103.935523696541,1.328705,1.3289892,103.9350747,103.9359866
"236","139, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE","BEDOK","139, BEDOK NORTH AVENUE 3, BEDOK, SINGAPORE",1.3249149,103.9356161,1.3247041,1.3249149,103.9356161,103.9356458
"237","710, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","710, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3356107,103.923823877855,1.3354062,1.3358114,103.9233874,103.9242573
"238","613, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","613, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3385775,103.9345376,1.3385299,1.3385775,103.9344598,103.9345376
"239","602, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","602, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3385775,103.9345376,1.3385299,1.3385775,103.9344598,103.9345376
"240","603, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","603, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3385775,103.9345376,1.3385299,1.3385775,103.9344598,103.9345376
"241","605, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","605, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3385775,103.9345376,1.3385299,1.3385775,103.9344598,103.9345376
"242","1, CHAI CHEE ROAD, BEDOK, SINGAPORE","BEDOK","1, CHAI CHEE ROAD, BEDOK, SINGAPORE",1.3280055,103.922238080612,1.3278366,1.3282003,103.922059,103.9229549
"243","722, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","722, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3366812,103.928398632713,1.3364982,1.3368973,103.9278057,103.928701
"244","112, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","112, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3385775,103.9345376,1.3385299,1.3385775,103.9344598,103.9345376
"245","716, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","716, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3378178,103.924853049888,1.3376523,1.3380191,103.9246276,103.9253787
"246","725, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","725, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.33757675,103.928854889318,1.3373637,1.3377576,103.9286855,103.9293843
"247","22, SIN MING ROAD, BISHAN, SINGAPORE","BISHAN","22, SIN MING ROAD, SINGAPORE",1.35741025,103.839469447341,1.3566178,1.3582884,103.8387501,103.8396701
